Student_ID,First_Name,Last_Name,Email,Gender,Department,Grade,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Age,Math_Score,assi_Math,Science_Score,assi_Science,English_Score,assi_English,Social_Studies_Score,assi_Social_Studie,French_Score,assi_French,Computer_Science_Score,assi_Computer_Science,last_score,Study_Hours_per_Week,Stress_Level (1-10),Sleep_Hours_per_Night,assi_late,non-academic_attendance,academic_attendance,lms_login_freq_per_day,lms_active_avg_hrs,resource_access_avg_hrs
S2349,Ahmed,Jones,student1349@university.com,Male,Middle School,D,Yes,Yes,Bachelor's,Medium,12,63.0,64.2,57.33333333,64.4,58.66666667,68.9,65.33333333,49.6,62.0,79.2,64.0,55.2,64.6,13.4,2,8.4,0.0,83.0,86.0,1.666666667,1.6,0.966666667
S2356,Maria,Davis,student1356@university.com,Female,5th Grade,C,Yes,Yes,PhD,Medium,10,78.8,85.2,77.4,81.3,74.6,71.1,81.8,76.8,80.0,90.5,78.0,66.2,80.4,11.6,4,7.6,0.0,92.4,90.2,2.0,1.58,1.14
S2356,Maria,Davis,student1356@university.com,Female,6th Grade,C,Yes,Yes,PhD,Medium,12,79.0,73.9,78.0,66.1,80.5,93.7,74.5,61.8,74.5,91.9,84.5,75.4,79.4,11.6,4,7.6,0.0,80.5,91.5,1.75,1.55,1.4
S2356,Maria,Davis,student1356@university.com,Female,Middle School,C,Yes,Yes,PhD,Medium,12,72.75,80.6,67.75,69.0,80.0,94.0,82.0,65.2,77.25,89.5,76.0,55.5,72.8,11.6,4,7.6,0.0,92.0,87.75,2.225,1.575,1.15
S2359,Omar,Williams,student1359@university.com,Male,6th Grade,F,No,Yes,Master's,Low,12,57.0,41.9,51.0,57.6,58.0,56.7,61.0,48.5,54.0,57.0,62.0,52.7,59.1,27.5,9,6.2,0.0,67.0,83.0,1.1,1.3,1.4
S2362,Ali,Williams,student1362@university.com,Male,5th Grade,F,No,Yes,Bachelor's,Medium,10,88.0,68.0,76.0,75.4,88.0,77.5,82.0,77.0,88.0,100.0,90.0,75.6,92.9,13.3,2,6.1,,,,,,
S2365,Emma,Jones,student1365@university.com,Female,5th Grade,C,No,Yes,Bachelor's,High,10,78.0,72.0,52.0,57.0,78.0,57.3,80.0,65.2,70.0,85.1,81.0,72.0,78.5,29.2,3,6.4,0.0,89.0,92.0,2.4,1.6,1.6
S2365,Emma,Jones,student1365@university.com,Female,6th Grade,C,No,Yes,Bachelor's,High,12,70.0,68.1,62.5,73.2,74.5,59.7,85.0,73.4,71.5,81.4,79.5,66.1,80.2,29.2,3,6.4,0.0,86.0,92.0,2.15,1.95,1.25
S2365,Emma,Jones,student1365@university.com,Female,Middle School,C,No,Yes,Bachelor's,High,12,79.0,73.1,68.0,71.9,73.0,59.2,87.0,76.2,76.5,91.3,71.5,55.2,73.8,29.2,3,6.4,0.0,96.0,96.0,2.8,2.05,1.2
S2366,John,Johnson,student1366@university.com,Male,Middle School,F,No,Yes,High School,High,12,93.0,69.8,83.0,81.2,94.0,100.0,100.0,72.9,99.0,100.0,100.0,84.4,90.9,7.8,1,8.3,,,,,,
S2371,John,Jones,student1371@university.com,Male,5th Grade,F,Yes,Yes,Bachelor's,Low,10,59.0,54.1,50.0,54.8,51.5,52.2,53.0,35.2,57.5,70.0,48.5,35.5,52.7,11.9,6,4.3,0.5,87.5,87.5,1.05,1.15,1.0
S2371,John,Jones,student1371@university.com,Male,6th Grade,F,Yes,Yes,Bachelor's,Low,12,76.0,60.1,55.0,53.7,54.0,57.3,65.0,59.4,59.0,56.1,58.0,39.3,61.4,11.9,6,4.3,0.0,92.0,67.0,1.9,1.1,0.6
S2372,Liam,Jones,student1372@university.com,Female,5th Grade,F,No,Yes,Bachelor's,Medium,10,95.0,93.5,95.0,91.2,91.0,68.9,91.0,74.0,81.0,88.0,87.0,77.0,94.4,10.1,5,7.8,,,,,,
S2379,Sara,Williams,student1379@university.com,Female,5th Grade,C,No,Yes,High School,High,10,82.5,79.5,81.5,75.8,71.0,58.9,78.0,76.2,81.0,97.7,74.0,65.3,71.2,25.0,4,6.3,0.0,93.0,96.0,1.75,1.75,1.45
S2379,Sara,Williams,student1379@university.com,Female,6th Grade,C,No,Yes,High School,High,12,83.0,69.5,77.0,84.1,75.0,82.8,79.0,76.4,84.0,95.1,84.0,73.2,86.5,25.0,4,6.3,0.0,67.0,92.0,2.3,1.8,1.3
S2379,Sara,Williams,student1379@university.com,Female,Middle School,C,No,Yes,High School,High,12,74.0,64.6,76.0,67.5,70.0,72.1,77.0,72.8,92.0,100.0,68.0,63.9,75.5,25.0,4,6.3,0.0,72.0,75.0,2.5,1.5,1.0
S2386,Ali,Davis,student1386@university.com,Male,5th Grade,C,No,Yes,PhD,Medium,10,74.0,60.2,75.0,82.0,73.0,70.9,74.0,78.5,87.0,93.3,89.0,71.8,77.0,29.7,2,8.4,0.0,92.0,75.0,2.2,1.6,1.3
S2386,Ali,Davis,student1386@university.com,Male,6th Grade,C,No,Yes,PhD,Medium,12,81.66666667,75.3,81.5,81.4,79.0,83.7,72.0,62.3,73.16666667,92.9,83.33333333,63.2,74.4,29.7,2,8.4,0.0,88.33333333,86.16666667,2.216666667,1.583333333,1.1
S2386,Ali,Davis,student1386@university.com,Male,Middle School,C,No,Yes,PhD,Medium,12,80.16666667,82.1,78.16666667,65.7,75.0,90.0,76.33333333,71.7,74.5,91.2,75.33333333,63.2,70.0,29.7,2,8.4,0.0,89.83333333,93.33333333,1.883333333,1.616666667,1.25
S2388,Omar,Davis,student1388@university.com,Male,5th Grade,D,No,Yes,High School,High,10,72.0,58.9,59.0,59.0,74.0,71.2,56.0,44.5,72.0,81.6,64.0,52.3,69.5,17.1,8,7.2,0.0,83.0,75.0,0.8,1.1,0.9
S2388,Omar,Davis,student1388@university.com,Male,6th Grade,D,No,Yes,High School,High,12,66.66666667,65.9,71.33333333,54.5,65.0,65.1,61.66666667,72.5,55.0,61.1,60.66666667,47.0,63.7,17.1,8,7.2,0.0,84.66666667,72.0,1.7,1.266666667,0.966666667
S2388,Omar,Davis,student1388@university.com,Male,Middle School,D,No,Yes,High School,High,12,64.5,55.6,66.0,67.4,60.0,61.3,71.5,77.6,63.0,77.3,62.5,52.3,59.4,17.1,8,7.2,0.0,88.0,70.5,1.3,1.3,0.9
S2392,Liam,Williams,student1392@university.com,Female,6th Grade,F,No,Yes,Master's,Medium,12,91.0,78.1,94.0,95.9,90.0,100.0,94.0,82.3,100.0,100.0,92.0,74.6,88.3,20.8,8,7.7,,,,,,
S2394,Ahmed,Williams,student1394@university.com,Male,5th Grade,C,No,Yes,High School,Medium,10,81.0,74.3,88.5,80.9,81.0,60.1,83.5,76.0,76.5,92.4,83.0,60.9,80.9,20.7,1,4.0,0.0,76.5,92.0,2.0,1.9,1.0
S2394,Ahmed,Williams,student1394@university.com,Male,Middle School,C,No,Yes,High School,Medium,12,83.0,68.8,73.0,70.8,78.0,83.9,81.0,81.1,81.0,100.0,86.0,70.4,87.0,20.7,1,4.0,0.0,83.0,92.0,2.3,1.7,1.1
S2397,Omar,Jones,student1397@university.com,Male,5th Grade,D,Yes,Yes,High School,Low,10,71.66666667,62.1,70.66666667,80.6,69.33333333,67.6,73.33333333,63.0,72.0,78.1,64.33333333,48.6,69.2,13.8,8,4.4,0.0,91.66666667,66.33333333,1.2,1.6,0.833333333
S2397,Omar,Jones,student1397@university.com,Male,6th Grade,D,Yes,Yes,High School,Low,12,60.0,46.1,62.0,56.1,56.0,60.9,69.0,55.4,72.0,78.6,69.0,59.4,58.7,13.8,8,4.4,0.0,92.0,75.0,1.4,1.6,0.9
S2397,Omar,Jones,student1397@university.com,Male,Middle School,D,Yes,Yes,High School,Low,12,81.0,90.9,62.0,52.5,68.0,61.1,91.0,86.2,74.0,79.1,68.0,54.1,73.0,13.8,8,4.4,0.0,75.0,92.0,1.9,1.4,1.0
S2398,Maria,Jones,student1398@university.com,Female,5th Grade,D,No,Yes,PhD,Medium,10,65.33333333,60.9,56.0,63.4,61.66666667,60.7,60.66666667,53.7,52.66666667,62.6,62.66666667,58.4,58.7,19.6,5,4.0,0.0,86.66666667,83.33333333,1.3,1.166666667,0.933333333
S2398,Maria,Jones,student1398@university.com,Female,Middle School,D,No,Yes,PhD,Medium,12,68.0,57.5,61.0,71.4,60.0,66.3,73.0,65.2,69.0,80.0,63.0,61.2,54.9,19.6,5,4.0,0.0,78.0,92.0,0.9,1.0,0.8
S2400,John,Williams,student1400@university.com,Male,5th Grade,F,Yes,Yes,High School,Low,10,83.0,78.8,75.0,71.9,98.0,100.0,91.0,73.3,93.0,100.0,94.0,82.7,88.8,29.0,7,4.0,,,,,,
S2401,John,Smith,student1401@university.com,Male,5th Grade,C,Yes,Yes,Bachelor's,High,10,69.5,63.6,79.5,82.9,77.5,84.6,76.0,53.5,78.5,94.0,72.0,53.0,74.6,25.0,4,8.7,0.0,96.0,87.5,2.65,1.65,1.2
S2401,John,Smith,student1401@university.com,Male,6th Grade,C,Yes,Yes,Bachelor's,High,12,87.5,79.5,77.0,82.6,72.5,63.7,72.5,65.2,82.5,100.0,68.0,64.9,79.5,25.0,4,8.7,0.0,82.0,83.5,1.85,1.65,1.2
S2401,John,Smith,student1401@university.com,Male,Middle School,C,Yes,Yes,Bachelor's,High,12,79.0,78.2,88.5,79.9,78.5,73.7,66.5,65.0,80.0,84.4,74.5,70.7,85.2,25.0,4,8.7,0.0,94.5,92.0,2.5,1.65,1.2
S2402,Ali,Brown,student1402@university.com,Male,Middle School,F,No,Yes,Master's,High,12,83.0,83.1,96.0,88.8,83.0,77.9,83.0,70.9,76.0,84.3,89.0,75.2,89.5,28.4,5,8.1,,,,,,
S2409,Sara,Jones,student1409@university.com,Female,Middle School,F,No,Yes,Bachelor's,High,12,94.0,83.0,95.0,99.2,100.0,81.9,98.0,96.6,100.0,100.0,85.0,78.3,94.3,21.6,3,8.2,,,,,,
S2410,Maria,Williams,student1410@university.com,Female,5th Grade,C,No,Yes,Bachelor's,Low,10,87.0,76.1,80.0,87.8,84.5,80.6,85.5,69.4,78.5,87.8,78.0,63.1,77.8,9.3,5,5.8,0.0,79.5,96.0,2.25,1.65,1.25
S2410,Maria,Williams,student1410@university.com,Female,Middle School,C,No,Yes,Bachelor's,Low,12,86.0,77.6,85.0,85.2,76.0,82.4,83.0,64.6,77.0,84.5,69.0,48.9,89.6,9.3,5,5.8,0.0,96.0,92.0,1.9,1.5,1.5
S2412,Ahmed,Brown,student1412@university.com,Male,5th Grade,F,No,No,PhD,Low,10,91.0,66.0,87.0,77.6,90.0,77.0,84.0,73.0,90.0,100.0,88.0,70.5,88.6,6.5,1,6.3,,,,,,
S2421,Ali,Williams,student1421@university.com,Male,5th Grade,B,No,No,Master's,High,10,88.0,69.6,84.0,93.6,84.0,93.3,82.0,71.1,81.0,86.7,76.0,72.7,82.6,6.3,2,4.8,0.0,75.0,100.0,1.8,2.1,1.4
S2423,Omar,Brown,student1423@university.com,Male,6th Grade,F,Yes,No,PhD,Medium,12,100.0,100.0,90.0,82.8,100.0,100.0,93.0,87.2,94.0,100.0,91.0,69.4,94.6,25.6,2,4.0,,,,,,
S2430,Ali,Davis,student1430@university.com,Male,5th Grade,C,No,Yes,PhD,Medium,10,78.33333333,85.9,74.33333333,69.0,68.66666667,61.0,74.33333333,59.1,71.66666667,83.8,83.0,70.0,75.8,11.1,4,4.7,0.0,90.66666667,75.0,1.8,1.366666667,1.066666667
S2430,Ali,Davis,student1430@university.com,Male,6th Grade,C,No,Yes,PhD,Medium,12,73.0,65.8,72.4,71.6,77.8,75.8,76.0,76.8,72.2,80.0,70.4,59.6,73.1,11.1,4,4.7,0.0,81.4,88.4,1.6,1.82,1.2
S2430,Ali,Davis,student1430@university.com,Male,Middle School,C,No,Yes,PhD,Medium,12,77.0,76.1,68.0,75.4,65.0,79.8,74.0,79.6,58.0,70.3,73.0,59.0,66.9,11.1,4,4.7,0.0,75.0,97.0,2.2,1.2,1.0
S2447,Liam,Smith,student1447@university.com,Female,6th Grade,F,Yes,Yes,PhD,Low,12,87.0,83.2,88.0,90.0,98.0,100.0,89.0,77.5,92.0,100.0,94.0,77.1,89.1,13.9,2,8.6,,,,,,
S2453,John,Brown,student1453@university.com,Male,5th Grade,F,No,Yes,PhD,Low,10,94.0,100.0,91.0,90.0,100.0,99.2,91.0,89.1,91.0,100.0,90.0,76.3,92.7,13.4,8,6.6,,,,,,
S2456,Emma,Davis,student1456@university.com,Female,5th Grade,F,Yes,No,High School,Medium,10,81.0,84.1,92.0,91.2,87.0,83.9,94.0,74.2,99.0,100.0,99.0,80.7,89.8,24.1,10,8.7,,,,,,
S2457,Maria,Davis,student1457@university.com,Female,5th Grade,C,No,Yes,High School,Low,10,76.33333333,69.8,73.66666667,70.9,78.0,78.0,85.0,82.5,80.66666667,95.8,74.66666667,55.9,75.2,22.8,6,8.5,0.0,90.66666667,89.0,2.2,1.733333333,1.333333333
S2457,Maria,Davis,student1457@university.com,Female,6th Grade,C,No,Yes,High School,Low,12,75.0,62.0,72.0,72.7,73.0,67.4,62.0,62.2,86.0,100.0,77.0,66.0,74.6,22.8,6,8.5,0.0,92.0,92.0,3.0,2.0,0.9
S2457,Maria,Davis,student1457@university.com,Female,Middle School,C,No,Yes,High School,Low,12,78.0,59.5,81.0,61.0,76.66666667,55.8,72.66666667,70.1,74.33333333,82.2,74.33333333,68.1,75.1,22.8,6,8.5,0.0,88.0,86.33333333,2.066666667,1.533333333,1.166666667
S2460,Ahmed,Jones,student1460@university.com,Male,5th Grade,F,Yes,No,Master's,High,10,83.0,78.7,100.0,93.9,100.0,100.0,94.0,82.1,88.0,91.0,94.0,83.7,99.2,20.1,2,8.5,,,,,,
S2475,Liam,Brown,student1475@university.com,Female,Middle School,B,Yes,Yes,High School,Low,12,85.0,72.8,74.0,72.5,84.0,84.7,75.0,43.2,79.0,92.4,79.0,62.6,68.7,23.2,7,5.1,0.0,81.0,92.0,2.7,2.5,0.9
S2476,Omar,Johnson,student1476@university.com,Male,6th Grade,F,No,No,PhD,Low,12,100.0,81.4,100.0,88.3,100.0,100.0,89.0,73.0,92.0,100.0,87.0,67.2,99.0,15.9,5,8.7,,,,,,
S2477,Liam,Davis,student1477@university.com,Female,5th Grade,C,No,Yes,Bachelor's,Medium,10,77.0,66.3,79.0,78.3,75.0,73.8,78.5,63.9,81.0,95.6,80.0,66.1,83.4,9.1,10,6.8,0.0,80.5,91.5,2.2,1.6,1.05
S2477,Liam,Davis,student1477@university.com,Female,Middle School,C,No,Yes,Bachelor's,Medium,12,72.0,58.2,69.0,64.8,77.33333333,69.6,76.33333333,59.3,74.33333333,84.2,75.66666667,71.7,65.8,9.1,10,6.8,0.0,80.0,86.33333333,2.266666667,1.566666667,1.533333333
S2482,Emma,Smith,student1482@university.com,Female,5th Grade,F,Yes,No,Bachelor's,Medium,10,68.0,76.6,64.0,72.9,44.0,41.8,48.0,42.9,52.0,57.6,57.0,51.3,54.1,23.0,7,7.6,2.0,100.0,67.0,0.9,1.1,0.8
S2482,Emma,Smith,student1482@university.com,Female,6th Grade,F,Yes,No,Bachelor's,Medium,12,50.0,53.5,47.0,55.4,50.0,34.2,64.0,52.8,50.0,67.1,75.0,66.8,54.5,23.0,7,7.6,0.0,56.0,83.0,1.2,1.3,0.5
S2482,Emma,Smith,student1482@university.com,Female,Middle School,F,Yes,No,Bachelor's,Medium,12,60.0,55.6,52.0,46.8,58.0,79.3,52.0,39.2,53.0,53.7,47.0,44.1,48.0,23.0,7,7.6,2.0,56.0,83.0,1.4,1.2,0.7
S2484,Omar,Johnson,student1484@university.com,Male,5th Grade,C,Yes,Yes,Bachelor's,Medium,10,71.25,78.0,80.75,76.4,81.75,69.2,75.0,57.6,74.0,88.4,78.75,68.5,73.8,15.7,2,4.4,0.0,84.75,89.75,1.85,1.675,1.25
S2484,Omar,Johnson,student1484@university.com,Male,6th Grade,C,Yes,Yes,Bachelor's,Medium,12,76.5,71.6,73.0,69.5,75.0,64.4,76.0,61.0,71.5,79.2,75.0,63.9,70.1,15.7,2,4.4,0.0,91.5,87.5,1.75,1.4,1.3
S2484,Omar,Johnson,student1484@university.com,Male,Middle School,C,Yes,Yes,Bachelor's,Medium,12,82.66666667,69.8,75.0,68.9,87.66666667,82.7,79.66666667,78.2,77.33333333,87.1,75.0,66.6,86.6,15.7,2,4.4,0.0,94.66666667,86.33333333,2.366666667,1.6,1.233333333
S2487,Ali,Johnson,student1487@university.com,Male,Middle School,F,No,Yes,Bachelor's,Medium,12,100.0,100.0,100.0,97.1,87.0,98.6,96.0,79.0,97.0,100.0,93.0,75.8,99.2,29.5,9,5.7,,,,,,
S2489,Ali,Brown,student1489@university.com,Male,5th Grade,C,No,Yes,Bachelor's,High,10,70.66666667,69.9,75.66666667,67.5,70.33333333,69.8,83.0,68.7,69.0,75.3,74.0,55.4,78.9,28.1,5,5.6,0.0,77.33333333,89.0,1.233333333,1.8,1.133333333
S2489,Ali,Brown,student1489@university.com,Male,6th Grade,C,No,Yes,Bachelor's,High,12,76.0,62.2,71.0,60.6,76.33333333,63.8,65.33333333,53.7,73.0,86.5,72.66666667,64.9,75.3,28.1,5,5.6,0.0,80.33333333,90.66666667,1.966666667,1.633333333,1.033333333
S2489,Ali,Brown,student1489@university.com,Male,Middle School,C,No,Yes,Bachelor's,High,12,68.5,62.1,71.0,72.2,69.75,81.2,68.0,62.0,70.0,87.0,76.25,70.5,66.1,28.1,5,5.6,0.0,86.75,83.5,1.825,1.6,1.1
S2490,Ali,Williams,student1490@university.com,Male,5th Grade,D,Yes,Yes,High School,Low,10,64.0,52.4,56.5,58.3,72.5,78.9,67.0,62.1,67.0,79.1,78.0,60.2,65.4,22.6,10,8.7,0.0,84.0,96.0,1.55,1.45,1.05
S2490,Ali,Williams,student1490@university.com,Male,6th Grade,D,Yes,Yes,High School,Low,12,62.0,46.5,67.0,58.9,70.0,74.5,66.0,34.7,70.33333333,81.2,62.33333333,56.7,68.2,22.6,10,8.7,0.0,83.0,78.0,1.566666667,1.5,0.9
S2490,Ali,Williams,student1490@university.com,Male,Middle School,D,Yes,Yes,High School,Low,12,71.2,73.5,70.2,73.2,61.8,68.1,67.6,66.9,71.8,77.6,68.4,66.1,63.6,22.6,10,8.7,0.0,81.0,91.4,1.5,1.56,0.94
S2493,Sara,Jones,student1493@university.com,Female,5th Grade,D,No,Yes,Master's,High,10,67.0,77.5,76.66666667,69.3,75.0,97.3,66.0,68.6,57.33333333,68.3,63.33333333,53.4,70.4,14.2,2,7.3,0.0,80.0,80.66666667,1.433333333,1.533333333,0.8
S2493,Sara,Jones,student1493@university.com,Female,6th Grade,D,No,Yes,Master's,High,12,66.0,50.1,66.0,64.9,71.0,91.3,63.33333333,47.4,67.0,87.3,75.0,59.2,67.1,14.2,2,7.3,0.0,77.33333333,94.66666667,1.633333333,1.433333333,1.0
S2493,Sara,Jones,student1493@university.com,Female,Middle School,D,No,Yes,Master's,High,12,60.66666667,60.8,65.66666667,68.3,70.66666667,63.5,68.33333333,52.4,64.0,71.6,64.66666667,55.2,64.2,14.2,2,7.3,0.0,87.33333333,94.0,1.6,1.5,1.0
S2494,Emma,Johnson,student1494@university.com,Female,5th Grade,D,Yes,Yes,PhD,Low,10,63.4,53.6,69.2,66.1,69.0,84.0,66.6,54.8,63.2,70.7,70.8,57.0,69.9,23.3,2,4.2,0.0,82.0,88.2,1.52,1.4,1.0
S2494,Emma,Johnson,student1494@university.com,Female,6th Grade,D,Yes,Yes,PhD,Low,12,73.0,63.9,68.0,68.2,59.0,62.2,59.0,45.9,70.0,77.6,70.0,56.0,68.3,23.3,2,4.2,0.0,81.0,92.0,1.4,1.4,1.0
S2494,Emma,Johnson,student1494@university.com,Female,Middle School,D,Yes,Yes,PhD,Low,12,60.0,51.0,67.0,60.8,77.66666667,81.8,62.66666667,56.5,64.33333333,71.4,61.66666667,54.2,64.1,23.3,2,4.2,0.0,81.0,86.33333333,1.466666667,1.6,0.766666667
S2499,Omar,Davis,student1499@university.com,Male,5th Grade,F,Yes,Yes,Bachelor's,High,10,86.0,72.9,86.0,81.1,90.0,73.0,86.0,60.5,87.0,86.5,80.0,59.5,90.5,6.0,3,6.3,,,,,,
S2502,Emma,Jones,student1502@university.com,Female,5th Grade,C,No,Yes,High School,Low,10,74.5,69.5,69.0,64.8,73.0,70.7,76.0,58.0,67.5,79.4,74.0,55.2,68.0,29.5,6,4.2,0.0,79.0,86.0,2.0,1.35,1.1
S2502,Emma,Jones,student1502@university.com,Female,6th Grade,C,No,Yes,High School,Low,12,66.0,54.6,74.0,66.0,76.5,68.0,74.5,76.8,80.0,87.7,81.0,68.4,77.8,29.5,6,4.2,0.0,82.5,79.0,1.5,1.35,1.2
S2502,Emma,Jones,student1502@university.com,Female,Middle School,C,No,Yes,High School,Low,12,70.0,67.1,73.0,68.8,80.0,87.2,66.0,50.7,83.0,87.4,73.0,61.5,76.5,29.5,6,4.2,0.0,89.0,92.0,2.3,1.4,0.7
S2503,John,Williams,student1503@university.com,Male,5th Grade,F,No,Yes,Master's,Medium,10,85.0,78.5,100.0,85.7,90.0,99.5,91.0,89.0,84.0,100.0,86.0,74.3,88.1,29.7,10,5.7,,,,,,
S2512,Ahmed,Smith,student1512@university.com,Male,5th Grade,C,No,Yes,PhD,High,10,71.0,64.0,76.0,69.6,73.0,52.5,65.0,59.5,74.0,79.6,71.5,69.7,73.1,7.5,10,8.4,0.0,86.0,96.0,2.15,1.5,0.95
S2512,Ahmed,Smith,student1512@university.com,Male,6th Grade,C,No,Yes,PhD,High,12,68.33333333,56.2,73.0,68.1,77.33333333,76.4,73.66666667,50.7,72.66666667,81.7,70.66666667,60.2,67.6,7.5,10,8.4,0.0,82.66666667,89.0,1.966666667,1.7,1.266666667
S2512,Ahmed,Smith,student1512@university.com,Male,Middle School,C,No,Yes,PhD,High,12,67.5,58.0,75.0,70.2,76.0,86.1,68.0,64.3,73.5,91.4,79.0,69.6,76.9,7.5,10,8.4,0.0,71.0,96.0,1.75,1.65,1.3
S2513,Ali,Smith,student1513@university.com,Male,5th Grade,C,No,Yes,High School,Low,10,79.0,79.4,75.5,70.8,86.5,83.9,65.5,56.4,72.5,76.3,82.0,64.3,76.1,29.7,5,8.3,0.0,84.5,92.0,2.05,1.85,1.05
S2513,Ali,Smith,student1513@university.com,Male,Middle School,C,No,Yes,High School,Low,12,73.0,71.8,79.0,75.3,89.0,95.2,78.0,64.8,78.0,82.0,78.0,69.6,77.1,29.7,5,8.3,0.0,67.0,92.0,2.2,1.8,1.0
S2528,Emma,Williams,student1528@university.com,Female,5th Grade,C,No,Yes,High School,Medium,10,72.0,59.0,68.0,68.3,68.0,70.8,83.0,74.4,76.0,88.5,68.0,54.8,76.7,6.6,5,5.6,0.0,94.0,92.0,1.3,2.0,1.7
S2528,Emma,Williams,student1528@university.com,Female,6th Grade,C,No,Yes,High School,Medium,12,81.5,76.4,73.5,76.2,81.0,83.6,77.5,71.4,72.0,88.2,75.0,63.6,73.9,6.6,5,5.6,0.0,79.5,96.0,2.25,1.65,1.25
S2528,Emma,Williams,student1528@university.com,Female,Middle School,C,No,Yes,High School,Medium,12,85.5,85.4,77.0,69.5,81.5,78.2,75.5,71.4,73.5,76.7,75.0,62.7,72.4,6.6,5,5.6,0.0,76.0,92.0,2.0,1.75,1.4
S2529,Maria,Johnson,student1529@university.com,Female,5th Grade,C,No,Yes,Bachelor's,Low,10,80.0,60.9,80.75,69.5,72.5,60.2,73.25,73.0,82.0,96.0,76.75,69.9,71.3,9.6,4,6.0,0.0,90.0,85.5,2.2,1.525,1.225
S2529,Maria,Johnson,student1529@university.com,Female,6th Grade,C,No,Yes,Bachelor's,Low,12,77.0,75.8,73.25,63.3,69.5,58.1,74.5,68.2,75.75,89.7,79.25,60.3,77.3,9.6,4,6.0,0.0,92.5,87.75,2.175,1.6,1.075
S2529,Maria,Johnson,student1529@university.com,Female,Middle School,C,No,Yes,Bachelor's,Low,12,84.25,72.9,77.75,71.3,81.25,87.3,77.25,57.1,82.0,84.1,77.25,53.8,74.8,9.6,4,6.0,0.0,88.25,91.75,1.925,1.625,1.25
S2538,Emma,Johnson,student1538@university.com,Female,5th Grade,D,Yes,Yes,Master's,Medium,10,64.0,64.0,63.0,58.1,67.0,66.6,62.0,50.6,61.5,74.4,70.5,58.4,71.7,5.7,4,5.1,0.0,75.0,71.0,1.75,1.45,0.9
S2538,Emma,Johnson,student1538@university.com,Female,6th Grade,D,Yes,Yes,Master's,Medium,12,57.0,46.8,61.0,53.4,63.0,61.1,72.0,85.3,70.0,84.6,61.0,53.8,55.7,5.7,4,5.1,0.0,75.0,92.0,1.6,1.9,1.2
S2538,Emma,Johnson,student1538@university.com,Female,Middle School,D,Yes,Yes,Master's,Medium,12,70.66666667,51.1,68.66666667,57.3,66.33333333,61.7,66.0,63.2,72.66666667,81.8,66.0,56.5,75.2,5.7,4,5.1,1.0,74.0,77.66666667,1.5,1.333333333,0.8
S2543,Ahmed,Jones,student1543@university.com,Male,5th Grade,C,No,Yes,Bachelor's,Low,10,81.2,62.3,71.4,65.4,75.8,72.2,72.4,81.3,81.0,99.0,82.0,75.3,78.1,11.9,1,4.4,0.0,80.2,90.0,2.4,1.5,1.2
S2543,Ahmed,Jones,student1543@university.com,Male,Middle School,C,No,Yes,Bachelor's,Low,12,76.5,71.4,73.5,71.6,73.0,82.4,81.5,81.8,74.0,90.4,80.0,69.7,76.0,11.9,1,4.4,0.0,83.0,96.0,1.9,1.45,1.45
S2544,Liam,Davis,student1544@university.com,Female,5th Grade,D,Yes,Yes,Master's,Low,10,50.0,48.5,76.0,76.8,67.0,63.2,70.0,63.1,61.0,70.5,62.0,49.5,62.2,25.4,3,8.8,0.0,75.0,92.0,2.0,1.8,0.8
S2544,Liam,Davis,student1544@university.com,Female,6th Grade,D,Yes,Yes,Master's,Low,12,65.0,53.1,65.0,58.6,71.5,58.0,65.0,59.1,62.0,68.9,70.0,47.5,68.0,25.4,3,8.8,0.0,75.0,91.5,1.3,1.6,0.9
S2544,Liam,Davis,student1544@university.com,Female,Middle School,D,Yes,Yes,Master's,Low,12,61.0,61.7,63.0,57.7,53.0,59.7,62.0,53.9,63.0,67.6,66.0,54.5,61.2,25.4,3,8.8,0.0,75.0,83.0,2.4,1.8,1.1
S2550,Ahmed,Davis,student1550@university.com,Male,6th Grade,C,No,Yes,Bachelor's,High,12,70.5,52.1,80.5,71.1,76.0,73.4,82.5,59.0,75.0,85.9,80.5,73.0,81.9,12.8,5,7.9,0.0,80.5,92.0,1.8,1.9,1.5
S2550,Ahmed,Davis,student1550@university.com,Male,Middle School,C,No,Yes,Bachelor's,High,12,88.0,81.2,89.0,85.1,82.0,81.6,84.0,73.6,70.0,83.1,83.0,68.1,83.1,12.8,5,7.9,0.0,92.0,100.0,2.2,1.5,1.2
S2553,Maria,Brown,student1553@university.com,Female,5th Grade,C,No,No,Master's,Medium,10,72.75,57.8,79.25,70.4,71.25,86.0,75.25,75.0,74.0,83.3,74.5,63.0,75.1,19.1,9,5.0,0.0,87.25,79.25,1.475,1.575,1.15
S2553,Maria,Brown,student1553@university.com,Female,6th Grade,C,No,No,Master's,Medium,12,81.5,70.4,76.0,76.6,74.0,73.1,80.0,65.4,78.0,78.8,82.0,71.3,77.1,19.1,9,5.0,0.0,79.0,90.0,2.05,1.65,1.0
S2553,Maria,Brown,student1553@university.com,Female,Middle School,C,No,No,Master's,Medium,12,70.75,66.1,68.25,53.7,78.5,80.6,75.75,69.4,73.0,89.9,75.5,58.6,73.4,19.1,9,5.0,0.25,81.0,83.25,1.5,1.425,1.25
